data;Captacao_Liquida_Poupanca
2017-07-19;-295164.3
2017-07-20;-125007.99
2017-07-21;-398899.26
2017-07-24;-1260010.14
2017-07-25;-155467.97
2017-07-26;-195358.75
2017-07-27;408535.31
2017-07-28;672489.91
2017-07-31;615940.56
2017-08-01;1713936.96
2017-08-02;1005987.3
2017-08-03;946372.98
2017-08-04;3454471.65
2017-08-07;-1792008.08
2017-08-08;-697542.9
2017-08-09;-709932.16
2017-08-10;-1258286.03
2017-08-11;-3719.0
2017-08-14;-721848.29
2017-08-15;424179.64
2017-08-16;-260931.83
2017-08-17;-576122.71
2017-08-18;68695.54
2017-08-21;-1968526.75
2017-08-22;-239646.52
2017-08-23;-159022.92
2017-08-24;-425818.69
2017-08-25;140079.52
2017-08-28;-1326620.46
2017-08-29;376546.55
2017-08-30;1076566.77
2017-08-31;2578280.89
2017-09-01;2135069.79
2017-09-04;-78920.67
2017-09-05;1637412.79
2017-09-06;3373236.26
2017-09-08;-97719.88
2017-09-11;-2972607.69
2017-09-12;-265707.16
2017-09-13;-261002.58
2017-09-14;21687.5
2017-09-15;763170.67
2017-09-18;-1718235.34
2017-09-19;-631366.37
2017-09-20;-265296.86
2017-09-21;-405256.14
2017-09-22;-51188.1
2017-09-25;-1576199.47
2017-09-26;-23887.43
2017-09-27;365902.06
2017-09-28;450658.14
2017-09-29;2765649.34
2017-10-02;-7139.94
2017-10-03;939439.51
2017-10-04;734639.27
2017-10-05;1417074.25
2017-10-06;2746143.68
2017-10-09;-3381480.76
2017-10-10;-1362422.11
2017-10-11;-7913.28
2017-10-13;-685028.33
2017-10-16;-902782.62
2017-10-17;-366396.99
2017-10-18;-412955.01
2017-10-19;-396601.02
2017-10-20;-198492.91
2017-10-23;-1691687.93
2017-10-24;-223736.03
2017-10-25;-69201.53
2017-10-26;-21811.66
2017-10-27;645662.07
2017-10-30;-581149.82
2017-10-31;2158226.13
2017-11-01;1873865.18
2017-11-03;401443.41
2017-11-06;-1117193.57
2017-11-07;2501995.59
2017-11-08;430390.23
2017-11-09;-782880.75
2017-11-10;-1246492.17
2017-11-13;-1304021.04
2017-11-14;710255.92
2017-11-16;-695034.14
2017-11-17;-233433.69
2017-11-20;-1046270.04
2017-11-21;-868649.29
2017-11-22;-15723.9
2017-11-23;83738.26
2017-11-24;177810.88
2017-11-27;-1607387.17
2017-11-28;320145.78
2017-11-29;1032110.03
2017-11-30;5147040.88
2017-12-01;2941485.52
2017-12-04;41870.2
2017-12-05;1918753.8
2017-12-06;3388250.71
2017-12-07;1623643.34
2017-12-08;-348926.1
2017-12-11;-2953412.51
2017-12-12;-201287.89
2017-12-13;-8337.06
2017-12-14;925390.23
2017-12-15;1848228.83
2017-12-18;-2077228.81
2017-12-19;577725.75
2017-12-20;4474175.65
2017-12-21;1277288.61
2017-12-22;448033.15
2017-12-26;-2261138.93
2017-12-27;412481.41
2017-12-28;2277267.38
2017-12-29;654217.96
2018-01-02;-955559.0
2018-01-03;1289273.09
2018-01-04;1115219.22
2018-01-05;2892739.02
2018-01-08;-1652905.04
2018-01-09;-888351.8
2018-01-10;-1551629.63
2018-01-11;-656660.08
2018-01-12;-241345.21
2018-01-15;-162306.59
2018-01-16;-1010584.98
2018-01-17;-829783.38
2018-01-18;-603216.14
2018-01-19;371185.74
2018-01-22;-1886534.96
2018-01-23;-430822.41
2018-01-24;-419780.9
2018-01-25;-190552.76
2018-01-26;-384966.33
2018-01-29;-1600720.88
2018-01-30;853797.8
2018-01-31;1968721.92
2018-02-01;1671825.3
2018-02-02;1132757.77
2018-02-05;-885515.3
2018-02-06;2307716.28
2018-02-07;601026.55
2018-02-08;-1109232.21
2018-02-09;80953.17
2018-02-14;-4536762.22
2018-02-15;-419161.63
2018-02-16;686799.92
2018-02-19;-1083544.46
2018-02-20;-454004.8
2018-02-21;-531845.85
2018-02-22;258428.99
2018-02-23;171374.42
2018-02-26;-1657422.33
2018-02-27;494807.42
2018-02-28;2685583.42
2018-03-01;2784806.87
2018-03-02;1100143.39
2018-03-05;-691939.34
2018-03-06;2495712.56
2018-03-07;983018.8
2018-03-08;-836345.14
2018-03-09;-576418.05
2018-03-12;-2174143.18
2018-03-13;-366867.17
2018-03-14;518574.9
2018-03-15;-111833.85
2018-03-16;-462429.25
2018-03-19;-2080926.97
2018-03-20;-364111.05
2018-03-21;-334704.94
2018-03-22;-190472.68
2018-03-23;-29348.0
2018-03-26;-1588053.16
2018-03-27;410991.21
2018-03-28;1108481.35
2018-03-29;3258259.71
2018-04-02;-24650.18
2018-04-03;964728.59
2018-04-04;1064258.34
2018-04-05;1715357.13
2018-04-06;2880865.25
2018-04-09;-3159262.87
2018-04-10;-1278996.42
2018-04-11;-142164.45
2018-04-12;-273039.95
2018-04-13;1559764.05
2018-04-16;-2437260.76
2018-04-17;-546647.06
2018-04-18;-383107.14
2018-04-19;-325133.93
2018-04-20;5170.8
2018-04-23;-1450370.97
2018-04-24;533466.7
2018-04-25;-85957.11
2018-04-26;-5412.63
2018-04-27;1205290.92
2018-04-30;248361.65
2018-05-02;1151017.43
2018-05-03;1186266.54
2018-05-04;1972957.22
2018-05-07;414508.04
2018-05-08;512301.91
2018-05-09;-762535.66
2018-05-10;-1256911.78
2018-05-11;52467.08
2018-05-14;-2022800.26
2018-05-15;552786.78
2018-05-16;-334594.53
2018-05-17;-529066.73
2018-05-18;114946.13
2018-05-21;-1642844.55
2018-05-22;-369403.64
2018-05-23;-457955.44
2018-05-24;111459.8
2018-05-25;21327.4
2018-05-28;-1130061.93
2018-05-29;748552.69
2018-05-30;2912632.32
2018-06-01;1208383.7
2018-06-04;-541972.29
2018-06-05;1317805.29
2018-06-06;2687808.66
2018-06-07;939765.7
2018-06-08;-588405.27
2018-06-11;-3463135.73
2018-06-12;-359622.42
2018-06-13;-124620.79
2018-06-14;1133223.96
2018-06-15;157748.81
2018-06-18;-1995254.52
2018-06-19;-129991.72
2018-06-20;109693.51
2018-06-21;-101856.14
2018-06-22;-54878.39
2018-06-25;-1177434.7
2018-06-26;125018.47
2018-06-27;618269.92
2018-06-28;921728.24
2018-06-29;3220249.24
2018-07-02;1061153.74
2018-07-03;1046278.09
2018-07-04;1034638.11
2018-07-05;1766856.33
2018-07-06;2579271.18
2018-07-09;-1810567.35
2018-07-10;-2080418.64
2018-07-11;-328052.66
2018-07-12;-316345.29
2018-07-13;1937797.9
2018-07-16;-2065585.35
2018-07-17;-539527.32
2018-07-18;-444592.29
2018-07-19;-266273.43
2018-07-20;-53275.33
2018-07-23;-1049680.53
2018-07-24;-624764.13
2018-07-25;58874.35
2018-07-26;-47094.28
2018-07-27;455979.88
2018-07-30;-585636.34
2018-07-31;2338257.12
2018-08-01;1836399.83
2018-08-02;1147257.53
2018-08-03;1741859.1
2018-08-06;373788.96
2018-08-07;3765317.46
2018-08-08;-884660.55
2018-08-09;-833868.25
2018-08-10;-1412643.3
2018-08-13;-1485448.71
2018-08-14;941169.86
2018-08-15;12730.01
2018-08-16;-392653.31
2018-08-17;-498899.11
2018-08-20;-1698011.35
2018-08-21;-362670.53
2018-08-22;-271512.7
2018-08-23;-357218.72
2018-08-24;-14301.58
2018-08-27;-1546455.39
2018-08-28;92055.11
2018-08-29;375425.25
2018-08-30;1319633.59
2018-08-31;2556939.08
2018-09-03;688699.89
2018-09-04;1684450.89
2018-09-05;2084704.68
2018-09-06;3923934.42
2018-09-10;-2713110.14
2018-09-11;-401443.3
2018-09-12;-6746.19
2018-09-13;710059.74
2018-09-14;977883.57
2018-09-17;-2170630.0
2018-09-18;-71224.06
2018-09-19;-181592.29
2018-09-20;335761.57
2018-09-21;-322551.46
2018-09-24;-1365317.67
2018-09-25;6767.69
2018-09-26;9380.37
2018-09-27;859741.45
2018-09-28;2730472.47
2018-10-01;259781.15
2018-10-02;818298.01
2018-10-03;806120.07
2018-10-04;1443683.3
2018-10-05;3790637.6
2018-10-08;-3586540.11
2018-10-09;-824173.31
2018-10-10;-1340391.83
2018-10-11;1288595.28
2018-10-15;-1902292.15
2018-10-16;-373047.8
2018-10-17;-728525.65
2018-10-18;-481560.19
2018-10-19;283856.44
2018-10-22;-2287862.69
2018-10-23;-467210.98
2018-10-24;-401561.02
2018-10-25;-201908.21
2018-10-26;293286.48
2018-10-29;-1482386.03
2018-10-30;916332.16
2018-10-31;2042143.46
2018-11-01;2035076.72
2018-11-05;-1606807.41
2018-11-06;956340.95
2018-11-07;2473353.17
2018-11-08;429428.59
2018-11-09;-446506.84
2018-11-12;-3255452.85
2018-11-13;-204966.78
2018-11-14;1553467.02
2018-11-16;-1691678.24
2018-11-19;-1749453.13
2018-11-20;-259851.16
2018-11-21;-629161.15
2018-11-22;-402430.98
2018-11-23;-617852.96
2018-11-26;-1973387.98
2018-11-27;373289.21
2018-11-28;496385.57
2018-11-29;1175119.19
2018-11-30;5295197.88
2018-12-03;869831.98
2018-12-04;1862995.82
2018-12-05;1971568.82
2018-12-06;3643881.15
2018-12-07;2713089.86
2018-12-10;-3934434.26
2018-12-11;-312916.5
2018-12-12;-529117.59
2018-12-13;-150405.0
2018-12-14;2989729.15
2018-12-17;-2560483.2
2018-12-18;372489.53
2018-12-19;409315.92
2018-12-20;4033740.58
2018-12-21;1222566.9
2018-12-24;-3132480.01
2018-12-26;-523221.28
2018-12-27;518373.79
2018-12-28;2301388.02
2018-12-31;453935.85
2019-01-02;-1211179.38
2019-01-03;1019497.82
2019-01-04;1749606.86
2019-01-07;-455040.28
2019-01-08;514037.49
2019-01-09;-1268154.33
2019-01-10;-1636131.51
2019-01-11;-603616.96
2019-01-14;-1732232.95
2019-01-15;506804.49
2019-01-16;-1157472.9
2019-01-17;-1587847.49
2019-01-18;2120106.16
2019-01-21;-4566398.12
2019-01-22;-529045.15
2019-01-23;-687828.42
2019-01-24;-528665.54
2019-01-25;-191819.03
2019-01-28;-2219205.42
2019-01-29;10802.57
2019-01-30;906484.14
2019-01-31;2141553.1
2019-02-01;1717013.69
2019-02-04;-1064611.22
2019-02-05;952775.66
2019-02-06;2764740.18
2019-02-07;455567.08
2019-02-08;-1121012.82
2019-02-11;-4408397.07
2019-02-12;-570773.79
2019-02-13;-388623.92
2019-02-14;170031.48
2019-02-15;-115879.46
2019-02-18;-1631008.99
2019-02-19;-551947.94
2019-02-20;-475704.01
2019-02-21;-276158.01
2019-02-22;49440.69
2019-02-25;-1878917.51
2019-02-26;-18340.7
2019-02-27;761785.08
2019-02-28;2795887.29
2019-03-01;4139807.27
2019-03-06;-2252774.81
2019-03-07;1497320.36
2019-03-08;968294.53
2019-03-11;-2273663.12
2019-03-12;315941.98
2019-03-13;-540355.68
2019-03-14;-533811.26
2019-03-15;944974.59
2019-03-18;-2599542.91
2019-03-19;-348479.42
2019-03-20;-338735.43
2019-03-21;-313663.03
2019-03-22;-303677.32
2019-03-25;-1741548.76
2019-03-26;99557.08
2019-03-27;276134.94
2019-03-28;912887.03
2019-03-29;3658492.37
2019-04-01;262452.0
2019-04-02;1084146.73
2019-04-03;949242.21
2019-04-04;1454685.82
2019-04-05;3826726.25
2019-04-08;-3929315.8
2019-04-09;-567906.99
2019-04-10;-1413540.07
2019-04-11;-287363.94
2019-04-12;965902.78
2019-04-15;-2014584.06
2019-04-16;-1078360.89
2019-04-17;-599878.99
2019-04-18;374848.29
2019-04-22;-2991208.02
2019-04-23;-526843.83
2019-04-24;16758.31
2019-04-25;-135081.83
2019-04-26;129312.96
2019-04-29;-1274820.4
2019-04-30;2929095.32
2019-05-02;1056063.6
2019-05-03;1707944.67
2019-05-06;-1393430.89
2019-05-07;2863188.96
2019-05-08;430549.32
2019-05-09;-1032320.28
2019-05-10;-227625.79
2019-05-13;-2538095.84
2019-05-14;-290355.07
2019-05-15;609740.02
2019-05-16;-457786.33
2019-05-17;-559724.33
2019-05-20;-1824242.98
2019-05-21;-215541.37
2019-05-22;-310739.0
2019-05-23;-371420.24
2019-05-24;-90513.4
2019-05-27;-1621418.98
2019-05-28;60748.1
2019-05-29;55510.83
2019-05-30;1419730.67
2019-05-31;2265861.28
2019-06-03;47140.8
2019-06-04;1129754.8
2019-06-05;1227088.5
2019-06-06;2762591.2
2019-06-07;1047310.92
2019-06-10;-3469406.44
2019-06-11;-546765.38
2019-06-12;-401706.57
2019-06-13;-487971.76
2019-06-14;860450.94
2019-06-17;-2608997.69
2019-06-18;-640184.78
2019-06-19;1201110.86
2019-06-21;-1435803.69
2019-06-24;-1672475.34
2019-06-25;557410.07
2019-06-26;179865.87
2019-06-27;1440618.94
2019-06-28;3580146.27
2019-07-01;445080.07
2019-07-02;912250.73
2019-07-03;912889.0
2019-07-04;1523788.0
2019-07-05;4144836.4
2019-07-08;-3214037.07
2019-07-09;-1311884.68
2019-07-10;-1894905.77
2019-07-11;-146465.74
2019-07-12;1035592.13
2019-07-15;-1932186.33
2019-07-16;-435128.64
2019-07-17;-680842.85
2019-07-18;-561415.21
2019-07-19;297133.7
2019-07-22;-1787959.51
2019-07-23;-533891.58
2019-07-24;-425623.9
2019-07-25;-271633.59
2019-07-26;139377.6
2019-07-29;-1484172.66
2019-07-30;1194605.2
2019-07-31;2238480.93
2019-08-01;1881935.05
2019-08-02;1312888.53
2019-08-05;-840745.01
2019-08-06;2800170.88
2019-08-07;694975.56
2019-08-08;-1165030.29
2019-08-09;-470542.8
2019-08-12;-3137888.91
2019-08-13;-308955.1
2019-08-14;1080489.78
2019-08-15;-176902.36
2019-08-16;-630214.25
2019-08-19;-2039366.56
2019-08-20;-211714.47
2019-08-21;-325844.19
2019-08-22;-282751.9
2019-08-23;-51998.43
2019-08-26;-1694851.63
2019-08-27;394594.79
2019-08-28;304989.36
2019-08-29;749375.47
2019-08-30;3146851.86
2019-09-02;717715.9
2019-09-03;1854839.82
2019-09-04;1756322.38
2019-09-05;2308907.5
2019-09-06;3722076.99
2019-09-09;-3665450.96
2019-09-10;-1425144.15
2019-09-11;503506.15
2019-09-12;-576655.92
2019-09-13;4660783.66
2019-09-16;-2469473.66
2019-09-17;-879672.78
2019-09-18;-574071.32
2019-09-19;-276520.56
2019-09-20;50977.81
2019-09-23;-2153647.39
2019-09-24;-98520.17
2019-09-25;-152620.73
2019-09-26;-139992.53
2019-09-27;4736896.35
2019-09-30;192277.04
2019-10-01;1654191.06
2019-10-02;949371.61
2019-10-03;1017372.46
2019-10-04;4272282.07
2019-10-07;-2060047.14
2019-10-08;-1036554.68
2019-10-09;2710024.21
2019-10-10;-1883734.54
2019-10-11;171911.95
2019-10-14;-1742283.48
2019-10-15;-218513.66
2019-10-16;-714848.75
2019-10-17;-662827.55
2019-10-18;-114684.3
2019-10-21;-2605868.07
2019-10-22;-532878.32
2019-10-23;-561962.15
2019-10-24;-482547.3
2019-10-25;138043.49
2019-10-28;-1746190.54
2019-10-29;-43648.86
2019-10-30;1039591.85
2019-10-31;2103192.54
2019-11-01;1786181.83
2019-11-04;-748930.55
2019-11-05;860937.17
2019-11-06;1147605.16
2019-11-07;2845661.37
2019-11-08;-925044.48
2019-11-11;-3747613.28
2019-11-12;-750691.85
2019-11-13;-477271.87
2019-11-14;1479676.53
2019-11-18;-3841371.43
2019-11-19;70460.97
2019-11-20;118384.48
2019-11-21;-637013.52
2019-11-22;-20484.06
2019-11-25;-1573627.51
2019-11-26;393416.97
2019-11-27;908288.59
2019-11-28;1282977.92
2019-11-29;4877585.71
2019-12-02;1798674.79
2019-12-03;1817910.86
2019-12-04;1798862.21
2019-12-05;2829454.27
2019-12-06;4650441.74
2019-12-09;-3546685.37
2019-12-10;-1431417.19
2019-12-11;-377045.76
2019-12-12;109669.17
2019-12-13;2547625.92
2019-12-16;-2353548.98
2019-12-17;-289506.2
2019-12-18;487481.29
2019-12-19;1005033.39
2019-12-20;5631812.14
2019-12-23;-1608013.98
2019-12-24;-759995.06
2019-12-26;-402753.01
2019-12-27;1204708.68
2019-12-30;-203841.59
2019-12-31;688457.2
2020-01-02;760110.03
2020-01-03;1475752.37
2020-01-06;-1896113.16
2020-01-07;3715049.26
2020-01-08;-17367.89
2020-01-09;-1387588.33
2020-01-10;-1898179.88
2020-01-13;-2199701.46
2020-01-14;-1089048.25
2020-01-15;-650258.86
2020-01-16;-1067627.94
2020-01-17;-875003.62
2020-01-20;-2653578.86
2020-01-21;-939746.0
2020-01-22;-642945.57
2020-01-23;-663021.17
2020-01-24;-442515.71
2020-01-27;-2430373.44
2020-01-28;-396294.94
2020-01-29;-114619.23
2020-01-30;1156227.44
2020-01-31;2421699.58
2020-02-03;-390620.29
2020-02-04;956647.12
2020-02-05;929861.15
2020-02-06;2602082.85
2020-02-07;782509.71
2020-02-10;-3828948.72
2020-02-11;-839262.72
2020-02-12;-881539.77
2020-02-13;-777724.68
2020-02-14;1008553.64
2020-02-17;-3574613.09
2020-02-18;-930678.9
2020-02-19;346742.63
2020-02-20;718589.95
2020-02-21;980304.92
2020-02-26;-3650053.51
2020-02-27;721549.55
2020-02-28;3556019.14
2020-03-02;-62410.23
2020-03-03;1677724.54
2020-03-04;850856.85
2020-03-05;1551219.82
2020-03-06;3655465.79
2020-03-09;-4345638.04
2020-03-10;-1732164.52
2020-03-11;-351966.49
2020-03-12;-536610.24
2020-03-13;1492687.34
2020-03-16;-1267844.88
2020-03-17;-857645.29
2020-03-18;-347785.48
2020-03-19;-275992.49
2020-03-20;484041.52
2020-03-23;-781459.44
2020-03-24;630032.94
2020-03-25;914850.35
2020-03-26;1070262.26
2020-03-27;1694977.5
2020-03-30;1810251.61
2020-03-31;2976115.98
2020-04-01;3045516.61
2020-04-02;1945571.44
2020-04-03;2683227.13
2020-04-06;1870483.5
2020-04-07;1393055.73
2020-04-08;-792487.02
2020-04-09;1282168.33
2020-04-13;-3833303.8
2020-04-14;290183.45
2020-04-15;2046633.35
2020-04-16;1367561.04
2020-04-17;3406500.85
2020-04-20;715619.15
2020-04-22;1870116.09
2020-04-23;65302.93
2020-04-24;1850274.25
2020-04-27;110826.82
2020-04-28;-73375.95
2020-04-29;1266523.96
2020-04-30;4104120.28
2020-05-04;-378788.25
2020-05-05;1594196.01
2020-05-06;1445101.33
2020-05-07;3641830.77
2020-05-08;1941956.55
2020-05-11;-3396751.51
2020-05-12;-186125.99
2020-05-13;200121.25
2020-05-14;-99211.24
2020-05-15;1517015.97
2020-05-18;-1563860.29
2020-05-19;239326.26
2020-05-20;3717160.44
2020-05-21;3157804.42
2020-05-22;5477424.88
2020-05-25;4228315.92
2020-05-26;3279513.62
2020-05-27;544832.06
2020-05-28;1309970.45
2020-05-29;3631328.48
2020-06-01;950397.93
2020-06-02;1144422.35
2020-06-03;1015917.05
2020-06-04;1433929.44
2020-06-05;4142346.68
2020-06-08;-5159346.97
2020-06-09;-1808826.86
2020-06-10;-2102176.49
2020-06-12;-1686032.29
2020-06-15;-1761168.41
2020-06-16;1095819.76
2020-06-17;827553.51
2020-06-18;-287150.91
2020-06-19;581618.68
2020-06-22;-1941121.84
2020-06-23;-387063.61
2020-06-24;237286.21
2020-06-25;93433.58
2020-06-26;1798213.9
2020-06-29;9148667.01
2020-06-30;7098607.39
2020-07-01;7452721.31
2020-07-02;4894869.22
2020-07-03;6854868.29
2020-07-06;3793880.29
2020-07-07;257154.57
2020-07-08;-1796692.81
2020-07-09;-2106333.4
2020-07-10;-1686502.67
2020-07-13;-928659.05
2020-07-14;-137500.79
2020-07-15;-823293.58
2020-07-16;-865088.21
2020-07-17;-678989.02
2020-07-20;-306274.41
2020-07-21;-518533.03
2020-07-22;1663581.35
2020-07-23;-634329.9
2020-07-24;1344794.95
2020-07-27;-1522974.92
2020-07-28;-323881.87
2020-07-29;1922433.46
2020-07-30;1860178.26
2020-07-31;4647757.21
2020-08-03;-17918.63
2020-08-04;615576.2
2020-08-05;3200499.3
2020-08-06;2379037.48
2020-08-07;2759102.29
2020-08-10;-3993789.95
2020-08-11;-1416220.11
2020-08-12;634433.76
2020-08-13;-1593665.73
2020-08-14;2677140.63
2020-08-17;-1566209.63
2020-08-18;-1005165.46
2020-08-19;950920.82
2020-08-20;-481990.39
2020-08-21;1138960.92
2020-08-24;-1541300.44
2020-08-25;-514892.24
2020-08-26;1007808.48
2020-08-27;-671244.28
2020-08-28;3598132.62
2020-08-31;1788738.81
2020-09-01;1896164.93
2020-09-02;1556879.2
2020-09-03;845914.63
2020-09-04;6149586.7
2020-09-08;-3046688.17
2020-09-09;-98452.52
2020-09-10;-2289538.54
2020-09-11;924341.14
2020-09-14;-2126043.27
2020-09-15;-592213.59
2020-09-16;490242.13
2020-09-17;-1415507.51
2020-09-18;1381098.41
2020-09-21;-1830019.41
2020-09-22;-965471.2
2020-09-23;619598.93
2020-09-24;-336809.44
2020-09-25;1691250.92
2020-09-28;1310712.64
2020-09-29;399550.52
2020-09-30;5409848.41
2020-10-01;2458450.67
2020-10-02;1181350.6
2020-10-05;-481548.33
2020-10-06;2434609.13
2020-10-07;1771882.39
2020-10-08;-1911769.68
2020-10-09;1446634.57
2020-10-13;-4070675.2
2020-10-14;527211.8
2020-10-15;-705145.62
2020-10-16;327362.31
2020-10-19;-3475674.25
2020-10-20;-763698.93
2020-10-21;410620.61
2020-10-22;-685529.07
2020-10-23;-363619.17
2020-10-26;-426197.67
2020-10-27;196685.36
2020-10-28;1306080.96
2020-10-29;1734634.17
2020-10-30;3148428.82
2020-11-03;406665.27
2020-11-04;1823864.3
2020-11-05;2132644.59
2020-11-06;3932706.04
2020-11-09;-2013014.47
2020-11-10;-1964954.77
2020-11-11;-42794.05
2020-11-12;211612.47
2020-11-13;2127595.3
2020-11-16;-1823278.41
2020-11-17;-1354772.14
2020-11-18;355632.32
2020-11-19;-359785.77
2020-11-20;2012574.22
2020-11-23;-2263736.15
2020-11-24;-451989.73
2020-11-25;396590.38
2020-11-26;-264592.06
2020-11-27;1516639.27
2020-11-30;-4820520.76
2020-12-01;3674117.09
2020-12-02;1714842.43
2020-12-03;941350.78
2020-12-04;5305379.53
2020-12-07;3415917.24
2020-12-08;-2238817.58
2020-12-09;-979718.1
2020-12-10;-1552810.92
2020-12-11;577500.19
2020-12-14;644784.24
2020-12-15;1023906.76
2020-12-16;135165.46
2020-12-17;783742.05
2020-12-18;5430705.58
2020-12-21;-5286267.19
2020-12-22;739620.83
2020-12-23;1514660.45
2020-12-24;-926438.5
2020-12-28;-2465652.16
2020-12-29;1205277.53
2020-12-30;1463330.74
2020-12-31;835129.3
2021-01-04;-2203546.74
2021-01-05;1306279.5
2021-01-06;-246132.76
2021-01-07;1913172.54
2021-01-08;100181.75
2021-01-11;-6237999.3
2021-01-12;-884380.23
2021-01-13;-705785.25
2021-01-14;-1377563.08
2021-01-15;-960671.13
2021-01-18;-1913051.65
2021-01-19;-1648831.62
2021-01-20;-1268021.09
2021-01-21;-1373539.94
2021-01-22;-1181148.91
2021-01-25;-2017532.5
2021-01-26;-742634.61
2021-01-27;-481784.06
2021-01-28;399264.94
2021-01-29;2880289.03
2021-02-01;-24256.99
2021-02-02;854975.08
2021-02-03;36210.4
2021-02-04;1047070.05
2021-02-05;3674090.63
2021-02-08;-73842.91
2021-02-09;-1978012.12
2021-02-10;-2553826.65
2021-02-11;-1394439.49
2021-02-12;983380.38
2021-02-17;-5973026.67
2021-02-18;-963867.6
2021-02-19;2795.75
2021-02-22;-2906395.94
2021-02-23;-37297.24
2021-02-24;110862.68
2021-02-25;260679.23
2021-02-26;3929528.45
2021-03-01;862212.47
2021-03-02;-830962.0
2021-03-03;752995.22
2021-03-04;1624863.43
2021-03-05;4326622.59
2021-03-08;-4299676.92
2021-03-09;-986301.96
2021-03-10;-1860754.19
2021-03-11;-922470.29
2021-03-12;236802.61
2021-03-15;-2113838.39
2021-03-16;-600337.35
2021-03-17;-1111421.27
2021-03-18;-788686.1
2021-03-19;481188.16
2021-03-22;-2598177.97
2021-03-23;-425729.25
2021-03-24;-595265.13
2021-03-25;212367.4
2021-03-26;496636.7
2021-03-29;-994825.59
2021-03-30;1719934.22
2021-03-31;2565526.15
2021-04-01;3365124.56
2021-04-05;-1186746.66
2021-04-06;1500109.3
2021-04-07;2456181.49
2021-04-08;209432.95
2021-04-09;-299205.24
2021-04-12;-3662319.5
2021-04-13;-361256.9
2021-04-14;-12921.84
2021-04-15;311767.58
2021-04-16;-416852.73
2021-04-19;-2120555.24
2021-04-20;262435.34
2021-04-22;-714877.24
2021-04-23;-487523.14
2021-04-26;-1973264.5
2021-04-27;483704.89
2021-04-28;41127.17
2021-04-29;1023012.5
2021-04-30;3619967.71
2021-05-03;685365.32
2021-05-04;1055301.42
2021-05-05;1024346.57
2021-05-06;925225.68
2021-05-07;4183467.76
2021-05-10;-5377900.23
2021-05-11;-1153916.39
2021-05-12;-1189230.62
2021-05-13;-677523.11
2021-05-14;-29394.13
2021-05-17;-3068652.26
2021-05-18;-181267.51
2021-05-19;-403609.07
2021-05-20;-71125.75
2021-05-21;-23440.38
2021-05-24;-1965630.03
2021-05-25;317926.79
2021-05-26;261933.6
2021-05-27;776085.94
2021-05-28;2942412.35
2021-05-31;786370.76
2021-06-01;3181817.29
2021-06-02;2580069.64
2021-06-04;2232259.33
2021-06-07;653590.08
2021-06-08;915082.91
2021-06-09;-1419248.79
2021-06-10;-1240720.23
2021-06-11;-781255.79
2021-06-14;-2924467.58
2021-06-15;-724889.06
2021-06-16;-1179040.83
2021-06-17;-976123.11
2021-06-18;409632.41
2021-06-21;-1955926.15
2021-06-22;-245922.36
2021-06-23;-520558.18
2021-06-24;577780.52
2021-06-25;810178.82
2021-06-28;-1213616.38
2021-06-29;1754276.21
2021-06-30;5300831.26
2021-07-01;4418961.73
2021-07-02;2292703.99
2021-07-05;-100907.92
2021-07-06;3809066.75
2021-07-07;1795945.41
2021-07-08;-1172985.28
2021-07-09;288756.99
2021-07-12;-4862678.5
2021-07-13;-570566.08
2021-07-14;-938539.24
2021-07-15;-138273.8
2021-07-16;-654741.82
2021-07-19;-2093141.65
2021-07-20;-7054.6
2021-07-21;-346933.16
2021-07-22;-263946.37
2021-07-23;28556.02
2021-07-26;-1871734.83
2021-07-27;456558.33
2021-07-28;425447.84
2021-07-29;1742028.13
2021-07-30;4238320.75
2021-08-02;421720.27
2021-08-03;1024413.98
2021-08-04;733345.35
2021-08-05;1316529.6
2021-08-06;4607998.35
2021-08-09;-4948018.99
2021-08-10;-2248289.21
2021-08-11;-1278461.7
2021-08-12;-965700.89
2021-08-13;158629.65
2021-08-16;-3397512.3
2021-08-17;-1260830.63
2021-08-18;-883369.52
2021-08-19;-502254.22
2021-08-20;112338.46
2021-08-23;-1996194.6
2021-08-24;-360276.5
2021-08-25;-107487.04
2021-08-26;85517.06
2021-08-27;332602.87
2021-08-30;469182.64
2021-08-31;3287564.36
2021-09-01;2087635.02
2021-09-02;954662.4
2021-09-03;3512890.85
2021-09-06;-861557.9
2021-09-08;-944814.44
2021-09-09;-1873013.52
2021-09-10;-2158596.89
2021-09-13;-3109401.05
2021-09-14;-960077.15
2021-09-15;-602348.77
2021-09-16;-1100528.68
2021-09-17;-676874.31
2021-09-20;-2687931.99
2021-09-21;-355482.83
2021-09-22;-384099.43
2021-09-23;-180898.63
2021-09-24;482168.03
2021-09-27;-1795300.05
2021-09-28;58503.91
2021-09-29;802162.08
2021-09-30;3456500.48
2021-10-01;2855036.53
2021-10-04;-1090231.75
2021-10-05;1107140.59
2021-10-06;1966253.76
2021-10-07;614041.04
2021-10-08;-407424.75
2021-10-11;-5554611.12
2021-10-13;-1546674.24
2021-10-14;-889144.83
2021-10-15;-329450.94
2021-10-18;-3200740.17
2021-10-19;-646717.38
2021-10-20;-382071.06
2021-10-21;-797746.14
2021-10-22;-428846.71
2021-10-25;-2236001.55
2021-10-26;-46585.42
2021-10-27;528496.52
2021-10-28;1637486.89
2021-10-29;2878377.3
